ItemId,ItemName,Price,Availability,LastUpdated,HighestBuyOrder,Qty
schematic_house_housingitem_cairn_d,Schematic: Stone Cairn,0.27,1,2023-05-13T16:55:24.064811,,
schematic_stonerendt5,Schematic: Stonerend,2.0,1,2023-05-21T09:40:55.145936,,
schematic_house_housingitem_bed_settler_bed01_d,Schematic: Sunny Sheets Bunk Bed,3249.99,1,2023-05-13T16:59:44.141125,,
schematic_tacticiansrapiert4,Schematic: Tactician's Rapier,999.0,1,2023-05-15T17:42:52.892139,,
schematic_house_housingitem_dynasty_armoire01_a,Schematic: Teak Apothecary Cabinet,15.0,11,2023-05-13T16:55:42.953123,,
schematic_house_housingitem_bed_dynasty_bed01_a,Schematic: Teak Carved Canopy Bed,85.0,6,2023-05-13T16:56:27.224871,,
schematic_house_housingitem_dynasty_shelf01_a,Schematic: Teak Circular Curio Shelf,8.5,1,2023-05-13T16:55:37.709939,,
schematic_house_housingitem_table_dynasty_table01_a,Schematic: Teak Dining Table,8.94,6,2023-05-13T16:55:38.016204,,
schematic_house_housingitem_dynasty_dresser01_a,Schematic: Teak Dresser,14.0,2,2023-05-13T16:55:42.130884,,
schematic_house_housingitem_table_dynasty_bedsidetable_a,Schematic: Teak End Table,38.0,2,2023-05-13T16:55:57.535201,,
schematic_house_housingitem_dynasty_decor_wall_curtain01_a,Schematic: Teak Painted Bamboo Blinds,20.0,4,2023-05-13T16:55:46.29199,,
schematic_house_housingitem_dynasty_shelf02_a,Schematic: Teak Pedestal Shelf,49.0,1,2023-05-13T16:56:06.175109,,
schematic_house_housingitem_dynasty_cabinet02_a,Schematic: Teak Weapon Rack,8.95,1,2023-05-13T16:55:39.146041,,
schematic_house_housingitem_table_dynasty_desk01_a,Schematic: Teak Writing Desk,19.5,6,2023-05-13T16:55:45.476323,,
schematic_thundersnowt4,Schematic: Thundersnow,3469.0,1,2023-05-21T09:43:51.231164,,
schematic_house_housingitem_table_logtablestump,Schematic: Tree Stump Side Table,25.0,1,2023-05-13T16:55:49.668522,,
schematic_house_housingitem_table_logtable,Schematic: Tree Stump Table,0.16,1,2023-05-13T16:55:23.217937,,
schematic_troublemakert4,Schematic: Troublemaker,800.0,7,2023-05-21T09:43:37.891849,,
schematic_house_housingitem_bed_dynasty_bed02_c,Schematic: Turquoise Silk Daybed,990.0,1,2023-05-13T16:58:53.401744,,
schematic_house_housingitem_rug_dynasty_decor_floor_rug07,Schematic: Turquoise Woven Floor Mat,1999.0,1,2023-05-13T16:59:27.346509,25.0,11.0
schematic_veilpiercert5,Schematic: Veilpiercer,14.99,2,2023-05-21T09:42:13.001909,,
schematic_house_housingitem_legion_stove01_d,Schematic: Verdant Concrete Stove,899.99,1,2023-05-13T16:58:45.587821,,
schematic_house_housingitem_chair_legion_stool_d,Schematic: Verdant Curule Seat,45.0,1,2023-05-13T16:56:03.205277,,
schematic_house_housingitem_chair_legion_chair02_d,Schematic: Verdant Dining Chair,299.99,1,2023-05-13T16:57:45.871197,,
schematic_house_housingitem_bed_legion_bed02_d,Schematic: Verdant High Bed,300.0,4,2023-05-13T16:57:47.950716,,
schematic_violentdissentt4,Schematic: Violent Dissent,1100.0,1,2023-05-21T09:43:42.082529,,
schematic_voidforgedharbingert5,Schematic: Voidforged Harbinger,38.0,1,2023-05-21T09:42:34.763029,,
schematic_waningcrescentt5,Schematic: Waning Crescent,9.0,1,2023-05-21T09:41:57.574347,,
schematic_watchfuleyet4,Schematic: Watchful Eye,40.0,1,2023-05-12T16:30:48.22953,,
schematic_weepingraget4,Schematic: Weeping Rage,444.0,1,2023-05-21T09:43:28.379161,,
schematic_house_housingitem_table_pirate_table01_c,Schematic: Well-polished Dining Table,89.99,1,2023-05-13T16:56:32.632238,,
schematic_house_housingitem_pirate_shelf01_c,Schematic: Well-polished Galley Shelf,95.0,1,2023-05-13T16:56:35.079519,,
schematic_house_housingitem_pirate_bedsidetable_c,Schematic: Well-polished Half-Barrel Table,100.0,1,2023-05-13T16:56:40.360074,,
schematic_house_housingitem_pirate_bookcase01_c,Schematic: Well-polished Low Bookcase,148.0,1,2023-05-13T16:56:59.687408,,
schematic_house_housingitem_pirate_armoire01_c,Schematic: Well-polished Scrolled Armoire,499.99,1,2023-05-13T16:58:16.080457,25.0,11.0
schematic_house_housingitem_table_pirate_desk01_c,Schematic: Well-polished Scrolled Desk,85.0,1,2023-05-13T16:56:27.224871,,
schematic_house_housingitem_pirate_cabinet01_c,Schematic: Well-polished Short Dresser,80.0,1,2023-05-13T16:56:24.438718,,
schematic_house_housingitem_table_pirate_table02_c,Schematic: Well-polished Small Table,198.98,1,2023-05-13T16:57:19.589288,5.0,10.0
schematic_house_housingitem_pirate_bookcase02_c,Schematic: Well-polished Tall Bookcase,106.0,1,2023-05-13T16:56:48.434001,,
schematic_house_housingitem_pirate_cabinet02_c,Schematic: Well-polished Tall Dresser,25.0,1,2023-05-13T16:55:47.982489,,
schematic_house_housingitem_table_pirate_dresser01_c,Schematic: Well-polished Vanity Table,29.0,1,2023-05-13T16:55:50.893908,1.0,41.0
schematic_house_housingitem_legion_decor_wallwaves03,Schematic: West Flowing Selene Currents,1950.0,1,2023-05-07T13:39:26.506343,,
schematic_house_housingitem_legion_decor_wallwaves01,Schematic: West Flowing Solis Currents,999.99,1,2023-05-13T16:58:57.870733,,
schematic_house_housingitem_rug_dynasty_decor_floor_rug04,Schematic: Whitegold Geometric Rug,6800.0,1,2023-05-07T13:39:57.515188,,
schematic_house_housingitem_bed_dynasty_bed02_d,Schematic: Whitegold Silk Daybed,4700.0,1,2023-05-13T16:59:56.142408,25.0,11.0
schematic_windsingert5,Schematic: Windsinger,29.95,1,2023-05-21T09:42:28.347026,,
schematic_house_housingitem_bed_legion_bed01_a,Schematic: Yellow Brass Lounge Bed,399.0,2,2023-05-13T16:58:00.080164,,
house_housingitem_pirate_decor_scroll01,Scholarly Scroll,5.0,1,2023-05-13T16:55:35.587464,,
2hstafffire_scorchedeartht5,Scorched Earth,250.0,1,2022-12-30T19:44:24.657245,,
sculpinscalest1,Sculpin Scales,1.78,1,2023-05-21T09:45:22.581784,0.78,18.0
dyeb122,Sea Clam Dye,43.0,5,2023-05-21T10:03:04.603601,2.03,73.0
house_housingitem_pirate_decor_placesetting02,Seafoam Place Setting,50.0,2,2023-05-13T16:56:09.429377,,
house_housingitem_chair_pirate_chair01_b,Seafoam Velvet Armchair,200.0,1,2023-05-13T16:57:27.577701,,
fooddext4,Seafood Bisque,18.7,53,2023-05-21T10:02:31.395646,1.5,93.0
glyphstone_sealed,Sealed Glyph Stone,14.0,26,2023-05-21T09:42:11.581824,0.7000000000000001,122.0
house_housingitem_writing_scrollstack_a,Sealed Scrolls,500.0,1,2023-05-13T16:58:17.027863,,
foodconstrt2,Seared Venison Steak,1.28,7,2023-05-21T10:00:20.935398,,
dyeb125,Seasoned Leather Dye,2.19,9,2023-05-21T10:00:35.176821,1.05,100.0
seasoningblendt1,Seasoning Blend,1.45,109,2023-05-21T09:47:10.389861,0.46,144.0
fishingseaweedt1,Seaweed,99.0,1,2023-05-21T09:43:01.673135,0.05,9994.0
house_housingitem_paper_flat_c,Sentimental Note,40.0,6,2023-05-13T16:56:00.295638,,
house_housingitem_dynasty_decor_wall_fans01,Sentimental Silk Fans,2900.0,1,2023-05-13T16:59:39.180577,599.0,1.0
serpentinehandguardt1,Serpentine Handguard,1.5,7,2023-05-21T09:40:44.2101,2.0,609.0
house_housingitem_table_legion_bedsidetable_d,Serpentine Marble Bedside Table,235.0,1,2023-05-13T16:57:31.763828,,
house_housingitem_table_legion_table01_d,Serpentine Marble Dining Table,100.0,1,2023-05-13T16:56:43.810481,,
house_housingitem_legion_dresser01_d,Serpentine Marble Top Dresser,185.0,1,2023-05-13T16:57:12.677562,,
house_housingitem_settler_decor_desk_clotharrangement01,Sewing Accessories,49.9,1,2023-05-13T16:56:07.020022,,
shadeclotht1,Shadecloth,0.5,47,2023-05-21T09:39:57.605855,0.7000000000000001,255.0
shadowfurt1,Shadowfur,0.73,197,2023-05-21T09:40:06.648515,0.30000000000000004,3436.0
glyphstone_shadow,Shadow Glyph Stone,55.0,2,2023-05-21T09:42:44.904934,33.35,46.0
1hgauntletvoid_shadowkeepert5,Shadowkeeper,500.0,1,2022-12-30T19:48:33.735049,,
dyeb133,Shadow Moss Dye,1.79,2,2023-05-21T10:00:28.859383,0.5,98.0
2hstafflife_shamaninitiatesstafft2,Shaman Initiate's Staff,300.0,1,2022-12-30T19:44:58.401109,,
adamantt2,Shard of Adamant,0.07,44,2023-05-21T09:54:18.74184,0.04,1166.0
adderstonet2,Shard of Adderstone,0.19,2082,2023-05-21T09:54:29.873188,0.03,8856.0
baetylust2,Shard of Baetylus,1.34,16,2023-05-21T09:54:54.939922,0.03,1679.0
batrachitet2,Shard of Batrachite,0.78,32,2023-05-21T09:54:45.381596,0.04,3497.0
cobaltt2,Shard of Cobalt,0.95,27,2023-05-21T09:54:47.178838,,
consecratediront2,Shard of Consecrated Iron,7200.0,1,2023-05-21T09:58:20.376468,4019.01,4.0
corruptedmattert2,Shard of Corrupted Matter,0.08,102,2023-05-21T09:54:19.851796,0.03,7212.0
crystalt2,Shard of Crystal,0.05,3,2023-05-21T09:54:17.121238,,
crystalizedazotht2,Shard of Crystalized Azoth,14.5,2,2023-05-21T09:56:07.796686,,
crystalizedectoplasmt2,Shard of Crystalized Ectoplasm,0.09,3,2023-05-21T09:54:20.487433,0.04,4771.0
enchantedeartht2,Shard of Enchanted Earth,0.33,6,2023-05-21T09:54:36.066959,0.2,1839.0
ironwoodresint2,Shard of Ironwood Resin,0.33,42,2023-05-21T09:54:36.066959,,
nitert2,Shard of Niter,2.09,5,2023-05-21T09:55:04.051105,0.5,1637.0
sparkmetalt2,Shard of Sparkmetal,0.1,605,2023-05-21T09:54:26.197083,0.04,8862.0
thunderstonet2,Shard of Thunderstone,3.0,1,2023-05-21T09:55:12.464002,,
2hwarhammer_shatteredhopet4,Shattered Hope,300.0,1,2022-12-30T19:44:40.903225,,
shatteredswordt1,Shattered Sword,1.99,1,2023-05-21T09:40:53.253056,2.0,759.0
shellbedt1,Shellbed Cap,1.7,59,2023-05-21T09:45:20.604322,1.13,2755.0
shifthidet1,Shifthide,3.5,9,2023-05-21T09:41:19.983498,0.51,800.0
animust1,Shimmering Animus,6.9,4,2023-05-21T09:55:39.770549,6.0,53.0
animust2,Shining Animus,19.0,1,2023-05-21T09:56:33.435332,15.3,93.0
house_housingitem_pirate_decor_potsandpans01,Ship's Cookware,1.0,4,2023-05-13T16:55:29.439859,,
house_housingitem_pirate_decor_swords01,Ship Wheel Swords Display,160.0,1,2023-05-13T16:57:05.636467,,
shockbulbt3,Shockbulb Flower,3.73,13,2023-05-21T09:45:33.711632,2.7800000000000002,249.0
shockbulbt2,Shockbulb Leaf,0.99,97,2023-05-21T09:45:09.513899,0.32,9174.0
shockbulbt1,Shockbulb Stem,1.2,147,2023-05-21T09:45:11.70245,0.15,1799.0
lodestoneairt1,Shocking Lodestone,1.27,255,2023-05-21T09:45:13.932431,1.0,37.0
fooddexstrt2,Shooter Sandwich,0.7,13,2023-05-21T10:00:05.624225,,
house_housingitem_table_pirate_counter01,Short Barrel Countertop,30.0,2,2023-05-13T16:55:51.791674,,
house_housingitem_dynasty_decor_smallvase_c,Short Black Porcelain Vase,16500.0,1,2023-05-13T17:00:11.652292,1600.0,1.0
house_housingitem_dynasty_decor_smallvase_d,Short Cream Porcelain Vase,14999.0,1,2023-05-13T17:00:10.800886,2559.0,1.0
house_housingitem_vegetation_vines_sm_a,Short Green Ivy Trellis,430.0,1,2023-05-13T16:58:05.019072,2.0,8.0
house_housingitem_dynasty_decor_smallvase_a,Short Green Porcelain Vase,4750.0,1,2023-05-13T16:59:56.36774,10.0,6.0
house_housingitem_pirate_decor_chains01,Short Iron Chain,2485.0,1,2023-05-13T16:59:32.294251,,
house_housingitem_vegetation_vines_sm_d,Short Orange Hibiscus Trellis,176.0,1,2023-05-13T16:57:10.423485,2.0,7.0
house_housingitem_vegetation_vines_sm_b,Short Pink Mandevilla Trellis,100.0,1,2023-05-13T16:56:48.434001,3.0,8.0
house_housingitem_vegetation_vines_sm_f,Short Purple Wisteria Trellis,2700.0,1,2023-05-13T16:59:36.087559,100.0,8.0
house_housingitem_vegetation_vines_sm_c,Short Red Cypress Trellis,200.0,1,2023-05-10T20:27:53.708694,,
house_housingitem_dynasty_decor_smallvase_b,Short Red Porcelain Vase,599.0,1,2023-05-13T16:58:26.358566,25.0,6.0
house_housingitem_vegetation_vines_sm_e,Short White Moonflower Trellis,700.0,1,2023-05-13T16:58:35.444999,10.0,8.0
house_housingitem_dynasty_decor_smallvase_e,Short White Porcelain Vase,730.0,1,2023-05-13T16:58:35.681263,5.0,6.0
2hblunderbuss_silencert5,Silencer,50.0,1,2022-12-30T19:37:51.521653,,
1hthrowingaxe_silentcryt5,Silent Cry,400.0,1,2022-12-30T19:46:05.581836,,
clotht4,Silk,5.09,135,2023-05-21T09:49:04.169165,4.2,52.0
fibert4,Silk Threads,0.87,3,2023-05-21T09:40:14.843986,0.84,9744.0
trinket_bandt2,Silver Band,0.3,19,2023-05-21T09:50:25.148751,,
house_housingitem_lighting_pirate_lighttable01_a,Silver Candelabra,388.0,1,2023-05-13T16:57:56.324509,,
trinket_chaint2,Silver Chain,0.7,190,2023-05-21T09:50:29.420269,0.1,92.0
trinket_hookt2,Silver Hook,0.22,100,2023-05-21T09:50:22.429367,0.01,1424.0
ingotprecioust1,Silver Ingot,0.69,142,2023-05-21T09:48:43.868556,0.16,4296.0
oreprecioust1,Silver Ore,0.16,4475,2023-05-21T09:39:12.674402,0.09,6738.0
trinket_settingt2,Silver Setting,0.6,16,2023-05-21T09:50:29.085144,0.01,877.0
house_housingitem_lighting_dynasty_lightwall01_c,Simple Wall-mounted Lantern,489.0,3,2023-05-13T16:58:11.845762,,
house_housingitem_lighting_pirate_decor_skullcandle01,Skull Candleholder,200.0,4,2023-05-13T16:57:27.327745,,
house_housingitem_pirate_decor_skullhat01,Skull With Fancy Hat,40.0,1,2023-05-13T16:55:59.957863,,
2hblunderbuss_slapdasht4,Slapdash,400.0,1,2022-12-30T19:46:05.581836,,
2hblunderbuss_slayert5,Slayer,400.99,1,2022-12-30T19:46:08.232389,,
adamantt1,Sliver of Adamant,0.07,333,2023-05-21T09:54:18.74184,0.05,3923.0
adderstonet1,Sliver of Adderstone,0.25,99,2023-05-21T09:54:33.087571,0.14,5549.0
baetylust1,Sliver of Baetylus,0.43,22,2023-05-21T09:54:39.309127,0.04,2677.0
batrachitet1,Sliver of Batrachite,0.1,21,2023-05-21T09:54:24.133002,0.04,9842.0
cobaltt1,Sliver of Cobalt,0.06,2,2023-05-21T09:54:18.072564,0.04,6893.0
consecratediront1,Sliver of Consecrated Iron,275.0,1,2023-05-21T09:58:04.90061,110.09,15.0
crystalt1,Sliver of Crystal,1.48,540,2023-05-21T09:54:57.348611,0.01,10000.0
crystalizedazotht1,Sliver of Crystalized Azoth,59.96,2,2023-05-21T09:57:13.59284,30.99,40.0
crystalizedectoplasmt1,Sliver of Crystalized Ectoplasm,0.13,7,2023-05-21T09:54:27.761857,0.06,9807.0
enchantedeartht1,Sliver of Enchanted Earth,2.59,23,2023-05-21T09:55:07.574709,,
ironwoodresint1,Sliver of Ironwood Resin,79.99,2,2023-05-21T09:57:27.713466,0.02,8366.0
nitert1,Sliver of Niter,0.81,89,2023-05-21T09:54:45.998219,0.08,9997.0
sparkmetalt1,Sliver of Sparkmetal,0.06,27,2023-05-21T09:54:17.121238,0.04,8560.0
thunderstonet1,Sliver of Thunderstone,0.43,18,2023-05-21T09:54:39.309127,,
wyrdwoodresint1,Sliver of Wyrdwood Resin,1.48,1,2023-05-21T09:54:57.114681,,
foodfoccont5,Slow Roasted Bear Flank with Root Vegetables,18.7,11,2023-05-21T10:02:31.395646,7.02,100.0
condexbonust1,Small Animal Bone,13.49,6,2023-05-21T09:56:01.821421,9.18,100.0
fishingbasssmallt1,Small Bass,2.45,4,2023-05-17T20:14:50.36221,,
house_housingitem_pirate_decor_drinkset02,Small Beer Set,94.0,1,2023-05-13T16:56:34.478904,,
fishingbluefishsmallt1,Small Bluefish,70.0,2,2023-05-21T09:48:06.111039,0.25,99.0
boarhooft1,Small Boar Hoof,1.97,9,2023-05-21T09:55:00.828748,0.02,345.0
fishingcatfishsmallt2,Small Catfish,4.98,2,2023-05-21T09:47:31.675248,0.25,95.0
fishingcodsmallt2,Small Cod,8.55,3,2023-05-21T09:47:41.398929,2.5,75.0
fishingdragonfishsmallt3,Small Dragon Fish,4.0,4,2023-05-21T09:47:29.026957,3.0,94.0
house_housingitem_primaldrumsmall,Small Drum,49.9,1,2023-05-13T16:56:07.020022,,
fishingelectriceelsmallt3,Small Electric Eel,15.95,1,2023-05-21T09:47:48.513972,,
elkhooft1,Small Elk Hoof,10.0,25,2023-05-21T09:55:55.039685,1.2,303.0
fishingfloundersmallt1,Small Flounder,1.6,1,2023-05-21T09:47:13.718269,0.25,99.0
fishingfrogfishsmallt3,Small Frogfish,9.0,1,2023-05-21T09:47:43.039854,,
fishinghakesmallt1,Small Hake,3.97,2,2023-05-21T09:47:27.897858,0.25,100.0
fishinghalibutsmallt2,Small Halibut,40.0,1,2023-05-21T09:47:58.6314,0.25,100.0
fishingmackerelsmallt1,Small Mackerel,11.22,2,2023-05-21T09:47:46.18683,0.25,97.0
fishingmadtomsmallt3,Small Madtom,5.86,3,2023-05-21T09:47:36.083807,,
fishingpaddlefishsmallt3,Small Paddlefish,500.66,1,2023-05-21T09:48:15.385126,3.1,16.0
fishingperchsmallt1,Small Perch,1.0,1,2023-05-21T09:46:58.231286,0.25,100.0
fishingpikesmallt1,Small Pike,1.0,12,2023-05-21T09:46:58.477887,0.25,98.0
fishingpiranhasmallt3,Small Piranha,29.9,1,2023-05-21T09:47:56.564304,3.0,95.0
constrbonust1,Small Quartz Crystal,13.87,6,2023-05-21T09:56:02.675977,16.17,1.0
house_housingitem_smallalchemycabinet,Small Rustic Cabinet,100.0,1,2023-05-13T16:56:41.424329,,
fishingsalmonsmallt1,Small Salmon,1.0,3,2023-05-21T09:46:57.219632,0.25,93.0
fishingsculpinsmallt3,Small Sculpin,9.88,1,2023-05-21T09:47:44.607515,,
fishingsnappersmallt1,Small Snapper,3.0,3,2023-05-21T09:47:24.201712,,
fishingspeartoothsharksmallt3,Small Speartooth Shark,10.0,2,2023-05-21T09:47:45.235174,3.0,98.0
fishingsquidsmallt2,Small Squid,3.8,4,2023-05-21T09:47:27.47262,0.25,99.0
fishingstingraysmallt3,Small Stingray,200.0,1,2023-05-21T09:48:12.220381,3.0,98.0
fishingsturgeonsmallt2,Small Sturgeon,20.0,1,2023-05-21T09:47:52.450961,2.5,64.0
fishingsunfishsmallt1,Small Sunfish,2.99,1,2023-05-21T09:47:23.968784,,
fishingswordfishsmallt3,Small Swordfish,119.0,1,2023-05-21T09:48:11.088778,,
travelersstonet1,Small Traveler's Stone,0.05,19,2023-05-21T09:54:16.78821,,
fishingtroutsmallt1,Small Trout,1.0,14,2023-05-21T09:46:58.477887,0.25,99.0
wolfpawt1,Small Wolf Paw,0.08,215,2023-05-21T09:54:19.622908,0.01,8897.0
foodconfoct5,Smoked Rib Cap with Cabbage and Barley Soup,8.0,1,2023-05-21T10:01:50.687589,3.06,46.0
dyeb149,Smokey Malachite Dye,3.18,7,2023-05-21T10:00:51.140171,0.14,79.0
smolderhidet1,Smolderhide,6.8,172,2023-05-21T09:41:43.211764,6.39,94.0
smolderingarmorshardt5,Smoldering Armor Shard,4.48,14,2023-05-21T09:55:24.230603,0.15,724.0
smolderingweaponshardt5,Smoldering Weapon Shard,5.98,10,2023-05-21T09:55:35.623106,3.25,375.0
baitsaltsnailt2,Snail Bait,0.14,114,2023-05-21T09:59:44.156155,0.05,2655.0
snailslimet1,Snail Slime,13.0,14,2023-05-21T09:45:47.131894,6.3,145.0
saltybarnicle_drums_part1_page1,Sneaky the Smuggler Drums Sheet Music Page 1/3,2000.0,1,2023-04-03T18:19:20.999406,,
saltybarnicle_drums_part1_page2,Sneaky the Smuggler Drums Sheet Music Page 2/3,4.85,1,2023-04-03T18:16:32.253015,,
saltybarnicle_drums_part1_page3,Sneaky the Smuggler Drums Sheet Music Page 3/3,1.37,45,2023-04-03T18:15:41.435498,,
saltybarnicle_guitar_part1_page1,Sneaky the Smuggler Guitar Sheet Music Page 1/3,2444.0,1,2023-04-03T18:19:22.141507,,
saltybarnicle_guitar_part1_page2,Sneaky the Smuggler Guitar Sheet Music Page 2/3,6.0,1,2023-04-03T18:16:49.439944,,
saltybarnicle_guitar_part1_page3,Sneaky the Smuggler Guitar Sheet Music Page 3/3,2.79,1,2023-04-03T18:16:03.698882,,
saltybarnicle_mandolin_part2_page1,Sneaky the Smuggler Second Mandolin Sheet Music Page 1/3,925.0,1,2023-04-03T18:19:15.368432,,
saltybarnicle_mandolin_part2_page2,Sneaky the Smuggler Second Mandolin Sheet Music Page 2/3,9.0,1,2023-04-03T18:17:06.587143,,
saltybarnicle_mandolin_part2_page3,Sneaky the Smuggler Second Mandolin Sheet Music Page 3/3,1.99,1,2023-04-03T18:15:53.991634,,
saltybarnicle_urbass_part1_page1,Sneaky the Smuggler Upright Bass Sheet Music Page 1/3,700.0,1,2023-04-03T18:19:13.142798,,
saltybarnicle_urbass_part1_page2,Sneaky the Smuggler Upright Bass Sheet Music Page 2/3,7.5,1,2023-04-03T18:16:58.313827,,
saltybarnicle_urbass_part1_page3,Sneaky the Smuggler Upright Bass Sheet Music Page 3/3,3.0,1,2023-04-03T18:16:08.187088,,
dyeb155,Soft Cyan Dye,3.16,1,2023-05-21T10:00:51.140171,1.02,100.0
focbonust1,Softwood Prayer Beads,4.19,9,2023-05-21T09:55:21.530299,4.0,4999.0
focdexbonust1,Softwood Tree Sap,14.22,21,2023-05-21T09:56:05.404813,12.11,97.0
fishingboott2,Soggy Boot,60.8,8,2023-05-21T09:42:48.428073,0.03,1107.0
2hblunderbuss_soldierssidearmt4,Soldier's Sidearm,443.0,1,2022-12-30T19:46:12.54614,,
2hstafflife_soulcrystalstafft5,Soul Crystal Life Staff,99.0,1,2022-12-30T19:39:59.87028,,
alchemyspiritt3,Soul Essence,41.99,2,2023-05-21T09:44:38.437697,20.21,215.0
2hwarhammer_soulforgedblightt5,Soulforged Blight,250.0,1,2022-12-30T19:44:22.508714,,
alchemyspiritt1,Soul Mote,1.88,1550,2023-05-21T09:44:20.044078,1.81,2653.0
essencespiritt1,Soul Quintessence,60.4,7,2023-05-21T09:44:40.290176,56.04,44.0
soulsproutt3,Soulsprout Flower,4.4,10,2023-05-21T09:45:36.403641,3.0,150.0
soulsproutt2,Soulsprout Leaf,1.29,82,2023-05-21T09:45:14.129821,1.1400000000000001,260.0
soulsproutt1,Soulsprout Stem,1.88,203,2023-05-21T09:45:23.301046,1.35,293.0
brightwood_guitar_part1_page1,Soulwarden's Journey Guitar Sheet Music Page 1/1,33250.0,1,2023-03-31T18:37:49.739677,,
alchemyspiritt2,Soul Wisp,9.97,1,2023-05-21T09:44:28.912683,5.0,594.0
soulwyrmtonguet1,Soulwyrm Tongue,16.98,51,2023-05-21T09:45:48.644766,10.8,45.0
sounds_guitar_part1_page1,Sounds of Bells - Guitar Sheet Music - Page 1/3,3.89,2,2023-04-03T18:16:18.365341,,
sounds_guitar_part1_page3,Sounds of Bells - Guitar Sheet Music - Page 3/3,0.07,22,2023-04-03T18:14:29.484796,,
soupday_drums_part1_page1,Soup of the Day - Drums Sheet Music - Page 1/1,1.9,1,2023-04-03T18:15:52.539069,,
soupday_guitar_part1_page1,Soup of the Day - Guitar Sheet Music - Page 1/1,3.4,1,2023-04-03T18:16:12.332513,,
soupday_mandolin_part1_page1,Soup of the Day - Mandolin Sheet Music - Page 1/1,4.99,1,2023-04-03T18:16:36.985154,,
soupday_urbass_part1_page1,Soup of the Day - Upright Bass Sheet Music - Page 1/3,1.84,1,2023-04-03T18:15:51.970383,,
dyeb165,Sovereign Purple Dye,0.86,9,2023-05-21T10:00:09.703143,1.06,44.0
foodstrintt5,Spaghetti Bolognese,16.5,54,2023-05-21T10:02:26.172585,,
sparklingbonedustt1,Sparkling Bone Dust,1.0,3,2023-05-21T09:50:32.048403,0.13,234.0
spectraldustt1,Spectral Dust,1.0,26,2023-05-21T09:50:31.178377,1.06,2812.0
summermedley_kebabs,Spiced Aeternum Sturgeon Kebabs,29.0,50,2023-05-21T10:02:49.360395,0.52,85.0
foodcondext2,Spiced Melon Pie,40.0,2,2023-05-21T10:03:03.312216,,
wcconsumable_spicednog,Spiced Nog,18.0,5,2023-05-21T10:02:30.743433,0.52,71.0
foodarmorert5,Spicy Cabbage Soup,9.9,74,2023-05-21T10:02:02.558861,,
dyeb126,Spicy Pepper Dye,0.87,5,2023-05-21T10:00:09.703143,1.05,43.0
foodharvestert5,Spicy Steak Pie,7.9,50,2023-05-21T10:01:48.139139,3.99,85.0
spinecapt1,Spinecap,0.05,29,2023-05-21T09:44:51.18138,0.86,799.0
spinefishfinst1,Spinefish Fins,74.9,8,2023-05-21T09:46:00.035568,63.04,19.0
splinteredbowt1,Splintered Bow,3.45,8,2023-05-21T09:41:18.808792,2.12,552.0
sporebloomt1,Sporebloom Fruit,2.8,5,2023-05-21T09:45:30.299793,,
2hspear_spreadofmalicet3,Spread of Malice,299.99,1,2022-12-30T19:44:35.392976,,
2hblunderbuss_spreadshott5,Spreadshot,99.0,1,2022-12-30T19:39:59.87028,,
pattern_sprigganbane_heavy_boots,Sprigganbane Boots,1399.99,1,2023-05-21T09:53:39.376849,399.0,2.0
pattern_sprigganbane_heavy_chest,Sprigganbane Breastplate,5500.0,1,2023-05-21T09:54:00.389633,399.0,2.0
pattern_sprigganbane_light_boots,Sprigganbane Cloth Boots,3333.33,1,2023-05-12T16:43:45.728847,,
pattern_sprigganbane_light_gloves,Sprigganbane Cloth Gloves,3300.0,1,2023-05-12T16:43:45.482083,,
pattern_sprigganbane_light_head,Sprigganbane Cloth Hat,7999.0,1,2023-05-15T17:50:25.959137,,
pattern_sprigganbane_light_legs,Sprigganbane Cloth Pants,4894.2,1,2023-05-07T13:23:24.790261,,
pattern_sprigganbane_light_chest,Sprigganbane Cloth Shirt,3000.0,1,2023-05-21T09:53:54.076778,350.0,2.0
pattern_sprigganbane_heavy_gloves,Sprigganbane Gauntlets,1300.99,1,2023-05-21T09:53:38.723689,350.0,3.0
pattern_sprigganbane_heavy_legs,Sprigganbane Greaves,2999.0,1,2023-05-21T09:53:53.647477,399.0,2.0
pattern_sprigganbane_heavy_head,Sprigganbane Helm,3900.0,1,2023-05-21T09:53:56.135433,399.0,2.0
pattern_sprigganbane_medium_boots,Sprigganbane Leather Boots,2790.0,1,2023-05-21T09:53:51.802363,350.0,3.0
pattern_sprigganbane_medium_chest,Sprigganbane Leather Coat,5000.0,1,2023-05-21T09:54:00.117603,350.0,3.0
pattern_sprigganbane_medium_gloves,Sprigganbane Leather Gloves,2260.0,1,2023-05-21T09:53:48.219845,350.0,2.0
pattern_sprigganbane_medium_head,Sprigganbane Leather Hat,3890.0,1,2023-05-21T09:53:56.135433,,
pattern_sprigganbane_medium_legs,Sprigganbane Leather Pants,8999.0,1,2023-05-21T09:54:03.477986,,
harvest_azothflute_part1_page1,Spring Morning Azoth Flute Sheet Music Page 1/1,1.9,1,2023-04-03T18:15:52.246534,,
house_housingitem_settler_decor_painting04,"""Spring River"" Painting",49.0,1,2023-05-13T16:56:06.768081,,
house_housingitem_decor_wreath_c,Squared Circle Twig Wreath,49.0,1,2023-05-13T16:56:06.768081,,
