name,id
Pattern: Weaponsmithing Clothing,15444
Starmetal Pathfinder Breastplate,10359
Pattern: Blizzard's Fury (GS600),37738
Schematic: Whitegold Silk Daybed,2357
Pattern: Nightveil Hatchet GS600,29457
Fruit Salad with Toasted Coconut,36
Runeglass of Electrified Emerald,29293
Glowing Gnufish - Medium Memento,19321
Speartooth Shark - Large Memento,19338
Summertime Floating Wall Lantern,19351
Infused Leather Corrupted Fetish,3648
Runeglass of Electrified Diamond,29282
Layered Leather Corrupted Fetish,3647
Runeglass of Punishing Carnelian,29274
Runeglass of Empowered Carnelian,29273
The Beast in the Bulrush Trinket,8818
Runeglass of Siphoning Carnelian,29267
Bloodied Corrupted Combat Trophy,37914
Scenic Painting of Gefyra Bridge,2633
Runeglass of Arboreal Aquamarine,29261
Scenic Painting of Amrine Temple,2645
Scenic Painting of Elder's Bluff,2649
"""Mirroring Patterns"" Wall Fresco",25932
Runeglass of Leeching Aquamarine,29254
Greater Tribulation Monolith Orb,4098
Runeglass of Energizing Amethyst,29244
High Priest's Ceremonial Hatchet,8219
Longbow of the Starstone Barrows,8159
Black-lacquered Scrolled Armoire,2081
Corrupted Aura of Captain Thorpe,3161
Schematic: Cypress Wood Armchair,28980
Schematic: Centurion Curule Seat,28982
Schematic: Cypress Family Shrine,28986
Schematic: White Oak Wooden Desk,29016
Apprentice's Azoth Flute Trinket,29208
Expedition Captain's Breastplate,4405
Empress Zhou's Embroidered Claws,4404
Empress Zhou's Embroidered Shoes,4403
Empress Zhou's Embroidered Pants,4402
Empress Zhou's Embroidered Tunic,4127
Schematic: Carved Statue of Vesta,28998
Schematic: Jade Carved Canopy Bed,3575
Blue-blooded Barb - Large Memento,19346
Scenic Painting of Skysong Lagoon,2639
Scenic Painting of the Bubbly Bay,2637
Reinforced Steel Greatsword Charm,29170
Summertime Hanging Frogfish Light,19352
Platinum Monk Earring of the Monk,10433
Schematic: Long Barrel Countertop,37936
Schematic: Spriggan Flame Brazier,37934
Pattern: Masked Mackerel Sabatons,14721
Reinforced Steel Life Staff Charm,1156
Primeval Brilliant Diamond Amulet,10474
Runeglass of Empowered Aquamarine,29262
Runeglass of Punishing Aquamarine,29263
Tempered Brilliant Emerald Amulet,10476
Novice Engineering Research Notes,15421
Apprentice Jewelry Research Notes,15417
Runeglass of Energizing Carnelian,29266
Archaeologist's Armored Flintlock,8879
Fire Staff of the Frozen Guardian,8281
Abyssal Brilliant Amethyst Amulet,10480
Great Staff of the Royal Torturer,8292
Empowered Brilliant Sapphire Ring,10486
Monarch's Bluffs Sealed Documents,2814
Spectral Brilliant Malachite Ring,10492
Pattern: Lieutenant's Breastplate,3999
Reinforced Brilliant Onyx Earring,10502
Reinforced Steel Fire Staff Charm,1076
Insulated Brilliant Topaz Earring,10509
Adventurer's Musket of the Ranger,11706
Schematic: Teak Carved Canopy Bed,204
Recipe: Pork Chops with Pan Gravy,1695
Work Order: Summertime Spotlights,15245
Recipe: Salted Roasted Vegetables,293
Buccaneer's Flatbow of the Ranger,12716
Basic Harvesting Gathering Trophy,1803
Defiled Storage Chest of the Hare,4106
Runeglass of Energizing Malachite,29310
Basic Engineering Crafting Trophy,1812
Syndicate Chronicler Ice Gauntlet,11677
Major Engineering Crafting Trophy,1044
Syndicate Chronicler Tower Shield,11672
Syndicate Chronicler Round Shield,11670
Schematic: Lattice Screen Divider,28953
Major Harvesting Gathering Trophy,2020
Pattern: Graverobber's Life Staff,3991
Reinforced Orichalcum Spear Charm,167
Pattern: Temple Guard's Gauntlets,4005
Schematic: Olive Chest of Drawers,28963
Pattern: Temple Guard's Legguards,4007
Schematic: Verdant Concrete Stove,28966
Pattern: Oak Regent Boots (GS600),37735
Powerful Nature Absorption Potion,1376
Schematic: Bloody Velvet Armchair,1791
Work Order: Sweatproof Stagepaint,15248
Runeglass of Electrified Sapphire,29370
Powerful Arcane Absorption Potion,1198
Reinforced Steel War Hammer Charm,667
Schematic: Cherry Sheets Bunk Bed,507
Journeyman Jewelry Research Notes,15427
Battleaxe of Precise Calculations,11242
Javelin of the Corrupted Vanguard,13144
Runeglass of Electrified Amethyst,29249
Pattern: Graverobber's Fire Staff,3988
Schematic: Gothic Velvet Armchair,169
Schematic: Painted Rosewood Chest,2287
Schematic: Ornate Cast-Iron Stove,785
Black-lacquered Half-Barrel Table,2217
Minor Engineering Crafting Trophy,211
Minor Harvesting Gathering Trophy,1106
Grilled Poultry with Saffron Rice,933
Watcher's Waterdamaged Chestguard,13310
Master Ranger's Maplewood Recurve,11320
Schematic: Olive Wood Small Table,28975
Schematic: Maritime Posh Curtains,872
Spectral Flawed Malachite Earring,13869
Empowered Flawed Sapphire Earring,13863
Schematic: Maple Chest of Drawers,1069
Burnished Flawed Moonstone Amulet,13840
Iceproof Flawed Aquamarine Amulet,13832
Recipe: Steak with Mushroom Gravy,1692
Schematic: Centurion Dining Chair,28981
Schematic: Cypress Large Bookcase,28984
Schematic: Cypress Small Bookcase,28985
Gold Magician Earring of the Mage,12442
Runeglass of Siphoning Aquamarine,29256
Gold Cleric Earring of the Cleric,12436
Runeglass of Energizing Moonstone,29321
Schematic: Low Apothecary Cabinet,536
Gold Ranger Earring of the Ranger,12433
Schematic: Mediterranean High Bed,29003
Platinum Sage Earring of the Sage,10428
Schematic: White Oak Wood Armoire,29007
Syndicate Adept Hat of the Cleric,13594
Apprentice's Upright Bass Trinket,29220
Recipe: Sweet Wild Berry Infusion,411
Syndicate Scrivener Void Gauntlet,12333
Master Engineering Research Notes,15431
Reinforced Starmetal Rapier Charm,1325
Brilliant Aeternum Sturgeon Scale,14688
Adventurer's Spear of the Fighter,12187
Rojo-Levantina Marble Top Dresser,25964
Schematic: Grassy Sheets Bunk Bed,651
Fire Staff of the Eternal Watcher,8280
Scenic Painting of Lambent Muskeg,2652
Adventurer's Shirt of the Brigand,12173
"""The Current of Time"" Wall Fresco",25933
Scenic Painting of the Azoth Tree,2647
Scenic Painting of the Elin River,2646
Reinforced Starmetal Musket Charm,917
Schematic: Jade Apothecary Cabinet,2119
Schematic: Goldenrod Geometric Rug,1027
Reinforced Orichalcum Musket Charm,1136
Schematic: White Oak Family Shrine,29010
Syndicate Adept Coat of the Cleric,13595
Game Stuffed Apples with Mushrooms,258
Runeglass of Electrified Malachite,29315
Gold Barbarian Ring of the Soldier,12420
Recipe: Stuffed Venison Tenderloin,1686
Recipe: Squid Ink Pasta with Clams,419
Scenic Painting of Mourning Bridge,2659
Reinforced Steel Blunderbuss Charm,4114
Burnished Flawed Moonstone Earring,13870
Scenic Painting of Mangled Heights,2655
Iceproof Flawed Aquamarine Earring,13862
Syndicate Adept Helm of the Cleric,13564
Schematic: Mahogany Small Bookcase,1268
Schematic: Mahogany Large Bookcase,2006
Schematic: Yellow Brass Lounge Bed,28978
Rapier of the Restless Blademaster,9524
Fish Headed Hammer - Large Memento,19316
Platinum Ranger Ring of the Ranger,10414
Syndicate Adept Hat of the Brigand,13444
Strong Lightning Absorption Potion,1122
Rojo-Levantina Marble Dining Table,26009
Pattern: Masked Mackerel Gauntlets,14719
Covenant Templar Hat of the Cleric,12152
Turkey Breast with Cranberry Glaze,958
Enchanted Aeternum Sturgeon Caviar,14705
Runeglass of Electrified Carnelian,29271
Stalwart Breeches of the Berserker,25069
Pattern: Sturgeon Style Thighwraps,14715
Filet with Mint and Cracked Barley,1947
Pattern: Sturgeon Style Shinguards,14716
Silver Duelist Ring of the Duelist,13790
Apprentice's Upright Bassist Cache,18602
Iceproof Brilliant Aquamarine Ring,10485
Silver Brigand Ring of the Brigand,13787
Glowing Guardfish - Medium Memento,19334
Silver Scholar Ring of the Scholar,13783
Burnished Brilliant Moonstone Ring,10493
Reinforced Starmetal Hatchet Charm,516
Silver Stalwart Ring of the Sentry,13780
Primeval Brilliant Diamond Earring,10504
Tempered Brilliant Emerald Earring,10506
Silver Magician Amulet of the Mage,13779
Abyssal Brilliant Amethyst Earring,10510
Gold Scholar Amulet of the Scholar,12410
Runeglass of Electrified Moonstone,29326
Gold Stalwart Amulet of the Sentry,12407
Chef Navarro's Flaming Duck Recipe,2996
Gold Soldier Ring of the Barbarian,12425
Schematic: Teak Apothecary Cabinet,960
Schematic: Carved Statue of Caesar,28997
Platinum Magician Ring of the Mage,10423
Buccaneer's Hatchet of the Soldier,12713
Runeglass of Energizing Aquamarine,29255
Recipe: Orange Thyme Turkey Breast,1706
Buccaneer's Life Staff of the Sage,12721
Schematic: Mother's Love statuette,15120
Adventurer's Longcoat of the Nomad,11701
Greenkeeper's Blighted Hand Cannon,8024
Silver Cleric Amulet of the Cleric,13773
Syndicate Chronicler Void Gauntlet,11680
Schematic: Seafoam Velvet Armchair,53
Schematic: Seafoam Ragged Curtains,251
Silver Ranger Amulet of the Ranger,13770
Strengthened Battle's Embrace Helm,9285
Marauder Soldier Hat of the Cleric,13584
Recipe: Coconut Crusted Fish Filet,1699
Blue-Winged Serpe - Medium Memento,19320
Gold Brigand Amulet of the Brigand,12414
Schematic: Light Pewter Lounge Bed,28954
Schematic: Graceful Rosewood Chair,2076
Schematic: Large Rosewood Bookcase,2270
Schematic: Graceful Rosewood Table,2274
Pattern: Nightveil Great Axe GS600,29458
Pattern: Holly Regent Robe (GS600),37727
Schematic: Olive Wooden Wall Shelf,28965
Ravioli with Brown Butter and Sage,1714
Cursed Longbow of the First Legion,13053
Schematic: Burnt Copper Lounge Bed,29002
Schematic: White Oak Wood Armchair,29004
Rifle of the Corrupted Abomination,8050
Pattern: Everchill Cleaver (GS600),37745
Roasted Game Bird with Berry Glaze,880
Schematic: Hardworking Small Table,812
Schematic: Cutout Standing Lantern,1098
Schematic: Rosewood Pedestal Shelf,2072
Schematic: Whitegold Geometric Rug,24
Gold Duelist Amulet of the Duelist,12417
Pattern: Primeval Husk Breastplate,4018
Platinum Cleric Ring of the Cleric,10417
Reinforced Orichalcum Rapier Charm,1162
Pattern: Holly Regent Mitts (GS600),37728
Marauder Soldier Coat of the Cleric,13585
Silver Cleric Earring of the Cleric,13797
Pattern: Oak Regent Antlers (GS600),37731
Schematic: Hardworking Low Bookcase,600
Pattern: Nightveil War Hammer GS600,29459
Pattern: Oak Regent Greaves (GS600),37734
Marauder Soldier Helm of the Cleric,13554
Scenic Painting of Deadman's Anchor,2650
Pattern: Tip of the Iceberg (GS600),37737
Pattern: Sturgeon Style Hat (GS600),14727
Schematic: Hardworking Dining Table,729
Gold Scholar Earring of the Scholar,12434
Schematic: Carved Rosewood Armchair,2048
Runeglass of Electrified Aquamarine,29260
Schematic: Hardworking Vanity Table,1224
Greatstaff of the Light's Judgement,8346
Schematic: White Oak Large Bookcase,29008
Spectral Brilliant Malachite Amulet,10477
Pattern: Winter's Warhammer (GS600),37746
Schematic: Hardworking Tall Dresser,1378
"Isomir, the Blighted Tender's Spear",8584
Pattern: Graverobber's Great Hammer,3986
Syndicate Adept Coat of the Brigand,13445
Covenant Templar Helm of the Cleric,12122
Gold Stalwart Earring of the Sentry,12431
Silver Ranger Earring of the Ranger,13794
Blighted Growth's Flaming Headdress,4394
Grilled Aeternum Sturgeon Flatwraps,14703
Schematic: Cypress Chest of Drawers,28987
Schematic: Goldenrod Brocade Drapes,1350
Pattern: Graverobber's Ice Gauntlet,3990
Covenant Templar Coat of the Cleric,12153
Schematic: White Oak Small Bookcase,29009
Glazed Bear with Sauteed Vegetables,1370
Syndicate Adept Shoes of the Cleric,13598
Adventurer's Ring of the Battlemage,11826
Pattern: Nightveil Fire Staff GS600,29455
Pattern: Nightveil Life Staff GS600,29456
Pattern: Graverobber's Round Shield,3994
Syndicate Adept Pants of the Cleric,13597
Waterlogged Commander's Breastplate,13309
Gold Duelist Earring of the Duelist,12441
Reinforced Steel Ice Gauntlet Charm,882
Schematic: Carved Statue of Minerva,28999
Venison Tenderloin with Herb Butter,2051
Recipe: Salted Poultry with Cabbage,1865
Pattern: Temple Guard's Breastplate,4003
Schematic: Hardworking Galley Shelf,241
Schematic: Carved Statue of Jupiter,29021
Gold Brigand Earring of the Brigand,12438
Schematic: Narrow Rosewood Bookcase,2367
Syndicate Adept Helm of the Brigand,13489
Schematic: Cypress Wood Small Table,28996
Schematic: Maritime Velvet Armchair,1411
Schematic: Maritime Ragged Curtains,1108
Rugged Leather Adventurer's Satchel,12520
Adventurer's Life Staff of the Sage,11773
Coarse Leather Adventurer's Satchel,13876
Recipe: Game Meat with Citrus Glaze,1705
Syndicate Adept Boots of the Cleric,13568
Reinforced Orichalcum Hatchet Charm,127
Rojo-Levantina Marble Bedside Table,25997
Covenant Templar Hat of the Brigand,12002
Covenant Initiate Hat of the Cleric,13589
Recipe: Pesto-stuffed Turkey Breast,1229
Schematic: Rustic Wooden Scrollcase,3565
Scenic Painting of the Frosted Floe,2632
Filled Psychokinetic Trace Absorber,3275
Infused Lightning Absorption Potion,2299
Schematic: Centurion Concrete Stove,28990
Silver Magician Earring of the Mage,13803
Layered Leather Sorcerer Hunter Hat,10371
Marauder Soldier Hat of the Brigand,13434
Scenic Painting of the Eternal Pool,2642
Empowered Brilliant Sapphire Amulet,10471
Scarred Great Axe of the 4th Legion,7979
Gold Soldier Amulet of the Barbarian,12413
Reinforced Starmetal Great Axe Charm,130
Master Weaponsmithing Research Notes,15430
Enchanted Aeternum Sturgeon Fishbone,14689
Schematic: Turquoise Woven Floor Mat,2345
Iceproof Brilliant Aquamarine Amulet,10470
Burnished Brilliant Moonstone Amulet,10478
Empowered Brilliant Sapphire Earring,10501
Spectral Brilliant Malachite Earring,10507
Layered Leather Adventurer's Satchel,10514
Schematic: Teak Circular Curio Shelf,1280
Layered Leather Sorcerer Hunter Coat,10374
Schematic: Starmetal Settler's Stove,534
Schematic: Salt-stripped Small Table,44
Schematic: Well-polished Small Table,2101
Pattern: Floral Regent Crown (GS600),37721
Pattern: Floral Regent Tunic (GS600),37722
Pattern: Sturgeon Style Coat (GS600),14728
Major Weaponsmithing Crafting Trophy,1037
Platinum Magician Amulet of the Mage,10411
Schematic: Rickety Wooden Wall Shelf,22
Platinum Brigand Ring of the Brigand,10419
Schematic: Pirate Keg Kitchen Island,352
Platinum Stalwart Ring of the Sentry,10412
Minor Weaponsmithing Crafting Trophy,1256
Silver Soldier Ring of the Barbarian,13786
Silver Barbarian Ring of the Soldier,13781
Silver Duelist Amulet of the Duelist,13778
Platinum Duelist Ring of the Duelist,10422
Silver Brigand Amulet of the Brigand,13775
Silver Scholar Amulet of the Scholar,13771
Silver Stalwart Amulet of the Sentry,13768
Schematic: Mahogany Chest of Drawers,2162
Schematic: Jade Circular Curio Shelf,2298
Schematic: Hardworking Tall Bookcase,520
Schematic: Hardworking Short Dresser,558
Horned-Tooth Mandje - Medium Memento,19298
Syndicate Adept Gloves of the Cleric,13596
Covenant Initiate Coat of the Cleric,13590
Marauder Soldier Shoes of the Cleric,13588
Marauder Soldier Pants of the Cleric,13587
Syndicate Adept Jacket of the Cleric,13580
Platinum Cleric Amulet of the Cleric,10405
Pattern: Nightveil Kite Shield GS600,29461
Covenant Initiate Helm of the Cleric,13559
Marauder Soldier Boots of the Cleric,13558
Platinum Ranger Amulet of the Ranger,10402
Covenant Templar Helm of the Brigand,12047
Syndicate Adept Hat of the Occultist,13534
Schematic: Hardworking Scrolled Desk,1983
Pattern: Masked Mackerel Breastplate,14718
Pattern: Nightveil Great Sword GS600,29464
Pattern: Nightveil Blunderbuss GS600,29465
Covenant Templar Coat of the Brigand,12003
Pattern: Colorful Kraken Cap (GS600),14722
Pattern: Colorful Kraken Wristguards,14709
Syndicate Adept Boots of the Brigand,13493
Marauder Gladiator Hat of the Cleric,12147
Covenant Templar Boots of the Cleric,12126
Marauder Soldier Helm of the Brigand,13479
Syndicate Adept Hat of the Barbarian,13474
Platinum Scholar Ring of the Scholar,10415
Covenant Templar Pants of the Cleric,12155
Covenant Templar Shoes of the Cleric,12156
Novice Weaponsmithing Research Notes,15420
Syndicate Adept Shoes of the Brigand,13448
Syndicate Adept Pants of the Brigand,13447
Aeternum Sturgeon Grilled Fish Plate,14701
Covenant Initiate Hat of the Brigand,13439
Marauder Soldier Coat of the Brigand,13435
Schematic: Pirate Weapon Arrangement,37932
Syndicate Adept Jacket of the Priest,13430
Scenic Painting of the Primal Lochan,2634
Scenic Painting of the Salty Marshes,2656
Path Less Traveled Drums Sheet Music,15017
Adventurer's Longsword of the Sentry,12209
Reinforced Steel Void Gauntlet Charm,4110
Schematic: Mediterranean Curule Seat,29006
"Captain Quicksilver's Lamp, Original",2684
Schematic: Cypress Wooden Wall Shelf,28989
Schematic: Goldenrod Brocade Valance,2331
Powerful Lightning Absorption Potion,1307
Schematic: Light Pewter Wall Brazier,28967
Recipe: Cabbage-Wrapped Roasted Fish,2199
Buccaneer's Great Axe of the Soldier,12715
Buccaneer's Longsword of the Soldier,12712
Adventurer's Greataxe of the Soldier,11722
Adventurer's Rapier of the Trickster,11736
Pattern: Graverobber's Void Gauntlet,3997
Basic Weaponsmithing Crafting Trophy,2041
Recipe: Salted Ham with Apple Butter,1704
Recipe: Herb-Crusted Corn on the Cob,1276
Gold Barbarian Amulet of the Soldier,12408
Adventurer's Hatchet of the Cavalier,11851
Butter Poached Oysters on Angel Hair,1873
Recipe: Poultry with Roasted Potatoes,1914
Marauder Soldier Gloves of the Cleric,13586
Platinum Magician Earring of the Mage,10435
Marauder Soldier Shoes of the Brigand,13438
Marauder Soldier Pants of the Brigand,13437
Barnacles and Black Powder Tuning Orb,15119
Reinforced Starmetal War Hammer Charm,2196
Path Less Traveled Guitar Sheet Music,15016
Schematic: Salt-stripped Vanity Table,1084
Reinforced Starmetal Greatsword Charm,29171
Syndicate Adept Coat of the Occultist,13535
Gold Battlemage Ring of the Occultist,12427
Gold Soldier Earring of the Barbarian,12437
Marauder Gladiator Coat of the Cleric,12148
Monarch's Bluffs Sentry's Breastplate,12183
Gold Barbarian Earring of the Soldier,12432
Covenant Initiate Helm of the Brigand,13484
Marauder Soldier Boots of the Brigand,13483
Reinforced Orichalcum Great Axe Charm,2132
Old Bones Guitar Sheet Music Page 2/2,15027
Covenant Initiate Boots of the Cleric,13563
Scenic Painting of the Neptune's Fury,2653
Scenic Painting of the Flooded Plains,2651
Schematic: Golden Steel Storage Chest,3566
Schematic: Salt-stripped Tall Dresser,860
Pattern: Nightveil Ice Gauntlet GS600,29453
Syndicate Adept Helm of the Barbarian,13414
Schematic: Well-polished Tall Dresser,63
Marauder Soldier Jacket of the Cleric,13570
Scenic Painting of Shattered Mountain,2636
Pattern: Floral Regent Gloves (GS600),37723
Marauder Soldier Jacket of the Priest,13420
Covenant Templar Hat of the Barbarian,12032
Pattern: Colofrul Kraken Sash (GS600),14723
Schematic: Teak Painted Bamboo Blinds,2228
Syndicate Adept Jacket of the Brigand,13505
Covenant Templar Jacket of the Priest,11988
Marauder Gladiator Hat of the Brigand,11997
Covenant Templar Jacket of the Cleric,12138
Pattern: Crystalline Gauntlet (GS600),37740
Schematic: Bloody Velvet Dining Chair,1192
Syndicate Adept Helm of the Occultist,13519
Syndicate Adept Coat of the Barbarian,13475
Schematic: Light Pewter Tall Oil Lamp,28969
Burnished Brilliant Moonstone Earring,10508
Schematic: Salt-stripped Low Bookcase,677
Schematic: Salt-stripped Galley Shelf,141
Schematic: Salt-stripped Dining Table,37
Apprentice Engineering Research Notes,15416
Schematic: Well-polished Vanity Table,2010
Schematic: Well-polished Dining Table,2071
Pattern: Nightveil Tower Shield GS600,29462
Journeyman Engineering Research Notes,15426
Schematic: Rosewood Carved Canopy Bed,2341
Schematic: Orichalcum Settler's Stove,547
Marauder Soldier Hat of the Occultist,13524
Marauder Soldier Hat of the Barbarian,13464
Covenant Templar Hat of the Occultist,12092
Iceproof Brilliant Aquamarine Earring,10500
Covenant Templar Gloves of the Cleric,12154
Layered Leather Sorcerer Hunter Pants,10380
Schematic: Gothic Velvet Dining Chair,781
Silver Duelist Earring of the Duelist,13802
Layered Leather Sorcerer Hunter Boots,10383
Pattern: Masked Mackerel Helm (GS600),14732
Marauder Gladiator Helm of the Cleric,12117
Silver Brigand Earring of the Brigand,13799
Syndicate Scrivener Hat of the Cleric,12157
Covenant Templar Pants of the Brigand,12005
Silver Scholar Earring of the Scholar,13795
Covenant Templar Shoes of the Brigand,12006
Silver Stalwart Earring of the Sentry,13792
Platinum Ranger Earring of the Ranger,10426
Pattern: Nightveil Round Shield GS600,29460
Adventurer's Amulet of the Spellsword,11702
Platinum Cleric Earring of the Cleric,10429
Schematic: Mediterranean Dining Chair,29005
Buccaneer's War Hammer of the Soldier,12714
Schematic: Well-polished Galley Shelf,1977
Syndicate Adept Gloves of the Brigand,13446
Reinforced Starmetal Fire Staff Charm,250
Schematic: White Oak Chest of Drawers,29011
Schematic: White Oak Wood Small Table,29019
Reinforced Starmetal Life Staff Charm,833
Buccaneer's Fire Staff of the Scholar,12720
Old Bones Guitar Sheet Music Page 1/2,15026
Schematic: Well-polished Low Bookcase,2324
Covenant Templar Boots of the Brigand,12051
Covenant Initiate Shoes of the Cleric,13593
Covenant Initiate Coat of the Brigand,13440
Covenant Initiate Pants of the Cleric,13592
Schematic: Salt-stripped Scrolled Desk,707
Syndicate Adept Pants of the Occultist,13537
Syndicate Adept Shoes of the Occultist,13538
Marauder Soldier Jacket of the Brigand,13495
Covenant Initiate Boots of the Brigand,13488
Reinforced Orichalcum Greatsword Charm,29172
Marauder Gladiator Pants of the Cleric,12150
Adventurer's Breastplate of the Knight,11735
Syndicate Adept Shoes of the Barbarian,13478
Syndicate Adept Pants of the Barbarian,13477
Marauder Gladiator Shoes of the Cleric,12151
Covenant Templar Coat of the Barbarian,12033
Covenant Initiate Hat of the Barbarian,13469
Marauder Soldier Coat of the Barbarian,13465
Marauder Gladiator Helm of the Brigand,12042
Platinum Stalwart Amulet of the Sentry,10400
Syndicate Scrivener Coat of the Cleric,12158
Syndicate Scrivener Helm of the Cleric,12127
Covenant Initiate Shoes of the Brigand,13443
Deepwatcher Greatsword of the Cavalier,23963
Grand Archmage Morigos's Ancient Spear,8579
Covenant Initiate Pants of the Brigand,13442
Marauder Soldier Gloves of the Brigand,13436
Syndicate Adept Footwear of the Priest,13433
Syndicate Adept Leggings of the Priest,13432
Schematic: Tattered Varangian Standard,37933
Syndicate Adept Headwear of the Priest,13429
Platinum Scholar Amulet of the Scholar,10403
Reinforced Orichalcum Life Staff Charm,1102
Covenant Initiate Jacket of the Priest,13425
Reinforced Orichalcum War Hammer Charm,2133
Schematic: Simple Wall-mounted Lantern,3576
Platinum Barbarian Ring of the Soldier,10413
Syndicate Adept Boots of the Barbarian,13418
Schematic: Black-lacquered Small Table,3574
Schematic: Hardworking Helm Chandelier,3567
Scenic Painting of the Imperial Palace,2648
"""Ceres - Goddess of Grain"" Wall Fresco",25931
Covenant Initiate Jacket of the Cleric,13575
Schematic: Rabbit Hunter's Blunderbuss,3494
Reinforced Orichalcum Fire Staff Charm,2158
Marauder Soldier Helm of the Barbarian,13404
Syndicate Adept Headwear of the Cleric,13579
Syndicate Adept Leggings of the Cleric,13582
Syndicate Adept Footwear of the Cleric,13583
Marauder Gladiator Boots of the Cleric,12121
Covenant Templar Jacket of the Brigand,12063
Covenant Templar Helm of the Barbarian,11972
Reinforced Starmetal Blunderbuss Charm,4111
Covenant Initiate Gloves of the Cleric,13591
Covenant Templar Helm of the Occultist,12077
Schematic: White Oak Wooden Wall Shelf,29013
Schematic: Lazulite Marble Top Dresser,29012
Schematic: East Flowing Solis Currents,29001
Schematic: West Flowing Solis Currents,29000
Silver Barbarian Amulet of the Soldier,13769
Grilled Wolf Loin with Seasoned Squash,2197
Silver Soldier Amulet of the Barbarian,13774
Platinum Brigand Amulet of the Brigand,10407
Covenant Templar Coat of the Occultist,12093
Schematic: Mosaiced Olive Wooden Stand,28973
Schematic: Light Pewter Short Oil Lamp,28970
Schematic: Gothic Velvet Captain's Bed,1212
Pattern: Nightveil Void Gauntlet GS600,29454
Platinum Soldier Ring of the Barbarian,10418
Schematic: Rosewood Apothecary Cabinet,2337
Schematic: Ebony Painted Bamboo Blinds,2344
Pattern: Sturgeon Style Gloves (GS600),14729
Platinum Duelist Amulet of the Duelist,10410
Schematic: Bloody Velvet Captain's Bed,2289
My Home - Drums Sheet Music - Page 1/1,29528
Schematic: Salt-stripped Short Dresser,1990
Pattern: Oak Regent Hand Grips (GS600),37733
Pattern: Oak Regent Chestguard (GS600),37732
Pattern: Holly Regent Footwear (GS600),37730
Pattern: Holly Regent Leggings (GS600),37729
Pattern: Floral Regent Loafers (GS600),37725
Schematic: Well-polished Tall Bookcase,2360
Schematic: Salt-stripped Tall Bookcase,62
Schematic: Well-polished Short Dresser,2347
Schematic: Well-polished Scrolled Desk,2251
Schematic: Seafoam Velvet Dining Chair,2233
Adventurer's Fire Staff of the Scholar,11700
Buccaneer's Kite Shield of the Soldier,12719
Pattern: Colorful Kraken Boots (GS600),14726
Deepwatcher Blunderbuss of the Soldier,10581
Pattern: Colorful Kraken Chaps (GS600),14725
Covenant Initiate Hat of the Occultist,13529
Syndicate Scrivener Hat of the Brigand,12007
Marauder Soldier Coat of the Occultist,13525
Syndicate Adept Boots of the Occultist,13523
Covenant Templar Gloves of the Brigand,12004
Adventurer's War Hammer of the Soldier,11705
Marauder Gladiator Coat of the Brigand,11998
Marauder Soldier Helm of the Occultist,13509
Schematic: Lazulite Marble Dining Table,29018
Pattern: Holly Regent Headpiece (GS600),37726
Silver Barbarian Earring of the Soldier,13793
Covenant Initiate Gloves of the Brigand,13441
Pattern: Floral Regent Trousers (GS600),37724
Silver Soldier Earring of the Barbarian,13798
Marauder Gladiator Hat of the Occultist,12087
Syndicate Adept Gloves of the Occultist,13536
Marauder Gladiator Gloves of the Cleric,12149
Blackened Lava Barb with Corn Succotash,2904
Recipe: Grilled Pork with Spiced Squash,3580
Syndicate Adept Jacket of the Occultist,13550
Marauder Soldier Leggings of the Priest,13422
Covenant Initiate Helm of the Occultist,13514
Platinum Duelist Earring of the Duelist,10434
Syndicate Adept Gauntlets of the Cleric,13566
Marauder Gladiator Jacket of the Priest,11983
Scenic Painting of the Deadwater Wastes,25860
Marauder Soldier Headwear of the Priest,13419
Schematic: East Flowing Selene Currents,28977
Syndicate Adept Legguards of the Cleric,13567
Schematic: West Flowing Selene Currents,28976
Obelisk Guard Void Gauntlet of the Mage,12584
Marauder Soldier Headwear of the Cleric,13569
Marauder Soldier Footwear of the Priest,13423
Marauder Soldier Shoes of the Occultist,13528
Schematic: Maritime Velvet Dining Chair,2332
Schematic: Hardworking Scrolled Armoire,3568
Covenant Templar Headwear of the Cleric,12137
Syndicate Adept Jacket of the Barbarian,13460
Covenant Templar Pants of the Occultist,12095
Schematic: Seafoam Velvet Captain's Bed,2249
Covenant Templar Shoes of the Barbarian,12036
Syndicate Scrivener Shoes of the Cleric,12161
Covenant Templar Footwear of the Priest,11991
Marauder Soldier Leggings of the Cleric,13572
Marauder Soldier Footwear of the Cleric,13573
Platinum Scholar Earring of the Scholar,10427
Syndicate Scrivener Pants of the Cleric,12160
Marauder Soldier Pants of the Occultist,13527
Covenant Initiate Helm of the Barbarian,13409
Schematic: Mediterranean Concrete Stove,29014
Covenant Templar Shoes of the Occultist,12096
My Home - Guitar Sheet Music - Page 1/1,29525
Marauder Soldier Boots of the Barbarian,13408
Marauder Gladiator Jacket of the Cleric,12133
Gold Battlemage Amulet of the Occultist,12415
Covenant Templar Leggings of the Priest,11990
My Camp - Guitar Sheet Music - Page 2/3,29523
Marauder Soldier Pants of the Barbarian,13467
My Camp - Guitar Sheet Music - Page 1/3,29522
Roasted Rabbit with Seasoned Vegetables,2143
Syndicate Scrivener Boots of the Cleric,12131
Covenant Templar Boots of the Barbarian,11976
Marauder Gladiator Boots of the Brigand,12046
